0,lam,alp,N,T
4.44065523147583,0.04,0.01,100,500
4.44976806640625,0.04,0.01,100,500
4.455122947692871,0.04,0.01,100,500
4.463972568511963,0.04,0.01,100,500
4.475522518157959,0.04,0.01,100,500
4.488373756408691,0.04,0.01,100,500
4.503505706787109,0.04,0.01,100,500
4.515651226043701,0.04,0.01,100,500
4.524747848510742,0.04,0.01,100,500
4.537448406219482,0.04,0.01,100,500
4.55078125,0.04,0.01,100,500
4.570137023925781,0.04,0.01,100,500
4.583754062652588,0.04,0.01,100,500
4.589758396148682,0.04,0.01,100,500
4.606164455413818,0.04,0.01,100,500
4.625967025756836,0.04,0.01,100,500
4.629212856292725,0.04,0.01,100,500
4.639906406402588,0.04,0.01,100,500
4.662001132965088,0.04,0.01,100,500
4.669501304626465,0.04,0.01,100,500
4.681522846221924,0.04,0.01,100,500
4.697508335113525,0.04,0.01,100,500
4.721541881561279,0.04,0.01,100,500
4.73912239074707,0.04,0.01,100,500
4.754378318786621,0.04,0.01,100,500
4.771026134490967,0.04,0.01,100,500
4.782076835632324,0.04,0.01,100,500
4.790752410888672,0.04,0.01,100,500
4.812450885772705,0.04,0.01,100,500
4.821652412414551,0.04,0.01,100,500
4.836396217346191,0.04,0.01,100,500
4.850844383239746,0.04,0.01,100,500
4.866939544677734,0.04,0.01,100,500
4.895170211791992,0.04,0.01,100,500
4.905725479125977,0.04,0.01,100,500
4.9308013916015625,0.04,0.01,100,500
4.950229644775391,0.04,0.01,100,500
4.9663615226745605,0.04,0.01,100,500
4.979062080383301,0.04,0.01,100,500
5.000300884246826,0.04,0.01,100,500
5.021353721618652,0.04,0.01,100,500
5.041247844696045,0.04,0.01,100,500
5.056094646453857,0.04,0.01,100,500
5.080702781677246,0.04,0.01,100,500
5.09801721572876,0.04,0.01,100,500
5.119608402252197,0.04,0.01,100,500
5.1386494636535645,0.04,0.01,100,500
5.15785551071167,0.04,0.01,100,500
5.176680564880371,0.04,0.01,100,500
5.196932315826416,0.04,0.01,100,500
5.219379901885986,0.04,0.01,100,500
5.225299835205078,0.04,0.01,100,500
5.252692222595215,0.04,0.01,100,500
5.259854316711426,0.04,0.01,100,500
5.276978492736816,0.04,0.01,100,500
5.3017778396606445,0.04,0.01,100,500
5.316670894622803,0.04,0.01,100,500
5.334798336029053,0.04,0.01,100,500
5.357972145080566,0.04,0.01,100,500
5.380721569061279,0.04,0.01,100,500
5.399089336395264,0.04,0.01,100,500
5.413899898529053,0.04,0.01,100,500
5.425433158874512,0.04,0.01,100,500
5.444599151611328,0.04,0.01,100,500
5.455320358276367,0.04,0.01,100,500
5.476111888885498,0.04,0.01,100,500
5.4915289878845215,0.04,0.01,100,500
5.513881683349609,0.04,0.01,100,500
5.53188419342041,0.04,0.01,100,500
5.546502113342285,0.04,0.01,100,500
5.565091609954834,0.04,0.01,100,500
5.585482120513916,0.04,0.01,100,500
5.599411487579346,0.04,0.01,100,500
5.618467807769775,0.04,0.01,100,500
5.635385990142822,0.04,0.01,100,500
5.650047779083252,0.04,0.01,100,500
5.669022560119629,0.04,0.01,100,500
5.68879508972168,0.04,0.01,100,500
5.707311153411865,0.04,0.01,100,500
5.733642578125,0.04,0.01,100,500
5.744523525238037,0.04,0.01,100,500
5.759040355682373,0.04,0.01,100,500
5.778994560241699,0.04,0.01,100,500
5.802165508270264,0.04,0.01,100,500
5.822971343994141,0.04,0.01,100,500
5.841050624847412,0.04,0.01,100,500
5.863217830657959,0.04,0.01,100,500
5.885156154632568,0.04,0.01,100,500
5.905064105987549,0.04,0.01,100,500
5.927557945251465,0.04,0.01,100,500
5.944924354553223,0.04,0.01,100,500
5.954775810241699,0.04,0.01,100,500
5.976036071777344,0.04,0.01,100,500
5.9908833503723145,0.04,0.01,100,500
6.005199909210205,0.04,0.01,100,500
6.030364990234375,0.04,0.01,100,500
6.044055938720703,0.04,0.01,100,500
6.061030387878418,0.04,0.01,100,500
6.083311557769775,0.04,0.01,100,500
6.109921932220459,0.04,0.01,100,500
6.131341457366943,0.04,0.01,100,500
6.154898166656494,0.04,0.01,100,500
6.1785502433776855,0.04,0.01,100,500
6.202435493469238,0.04,0.01,100,500
6.226030349731445,0.04,0.01,100,500
6.240540981292725,0.04,0.01,100,500
6.257290363311768,0.04,0.01,100,500
6.281933784484863,0.04,0.01,100,500
6.309386730194092,0.04,0.01,100,500
6.327423572540283,0.04,0.01,100,500
6.350961208343506,0.04,0.01,100,500
6.367112636566162,0.04,0.01,100,500
6.377049446105957,0.04,0.01,100,500
6.3946452140808105,0.04,0.01,100,500
6.407674789428711,0.04,0.01,100,500
6.4300079345703125,0.04,0.01,100,500
6.450806617736816,0.04,0.01,100,500
6.469270706176758,0.04,0.01,100,500
6.486523151397705,0.04,0.01,100,500
6.510310649871826,0.04,0.01,100,500
6.532251834869385,0.04,0.01,100,500
6.5549421310424805,0.04,0.01,100,500
6.575324535369873,0.04,0.01,100,500
6.586891174316406,0.04,0.01,100,500
6.60982608795166,0.04,0.01,100,500
6.628782749176025,0.04,0.01,100,500
6.644053936004639,0.04,0.01,100,500
6.656863212585449,0.04,0.01,100,500
6.675296783447266,0.04,0.01,100,500
6.699464321136475,0.04,0.01,100,500
6.717376232147217,0.04,0.01,100,500
6.741578578948975,0.04,0.01,100,500
6.7617340087890625,0.04,0.01,100,500
6.787815093994141,0.04,0.01,100,500
6.802828788757324,0.04,0.01,100,500
6.820230960845947,0.04,0.01,100,500
6.844100475311279,0.04,0.01,100,500
6.864440441131592,0.04,0.01,100,500
6.884293556213379,0.04,0.01,100,500
6.902843952178955,0.04,0.01,100,500
6.922036647796631,0.04,0.01,100,500
6.942704677581787,0.04,0.01,100,500
6.974111080169678,0.04,0.01,100,500
6.996272563934326,0.04,0.01,100,500
7.01862096786499,0.04,0.01,100,500
7.032163143157959,0.04,0.01,100,500
7.050436973571777,0.04,0.01,100,500
7.061244964599609,0.04,0.01,100,500
7.0830817222595215,0.04,0.01,100,500
7.090165615081787,0.04,0.01,100,500
7.105891704559326,0.04,0.01,100,500
7.11678409576416,0.04,0.01,100,500
7.133087635040283,0.04,0.01,100,500
7.155344486236572,0.04,0.01,100,500
7.166524410247803,0.04,0.01,100,500
7.1798505783081055,0.04,0.01,100,500
7.197933197021484,0.04,0.01,100,500
7.2180376052856445,0.04,0.01,100,500
7.237452507019043,0.04,0.01,100,500
7.259509086608887,0.04,0.01,100,500
7.27421760559082,0.04,0.01,100,500
7.292022705078125,0.04,0.01,100,500
7.310410976409912,0.04,0.01,100,500
7.334991931915283,0.04,0.01,100,500
7.364099502563477,0.04,0.01,100,500
7.37602424621582,0.04,0.01,100,500
7.390534400939941,0.04,0.01,100,500
7.407685279846191,0.04,0.01,100,500
7.425841331481934,0.04,0.01,100,500
7.444790840148926,0.04,0.01,100,500
7.468669891357422,0.04,0.01,100,500
7.487007141113281,0.04,0.01,100,500
7.50872278213501,0.04,0.01,100,500
7.5268988609313965,0.04,0.01,100,500
7.54798698425293,0.04,0.01,100,500
7.577210426330566,0.04,0.01,100,500
7.598832607269287,0.04,0.01,100,500
7.623291492462158,0.04,0.01,100,500
7.641964912414551,0.04,0.01,100,500
7.666153430938721,0.04,0.01,100,500
7.685575485229492,0.04,0.01,100,500
7.700881004333496,0.04,0.01,100,500
7.721955299377441,0.04,0.01,100,500
7.745919704437256,0.04,0.01,100,500
7.7671637535095215,0.04,0.01,100,500
7.781286716461182,0.04,0.01,100,500
7.79533052444458,0.04,0.01,100,500
7.823424339294434,0.04,0.01,100,500
7.843317031860352,0.04,0.01,100,500
7.860019683837891,0.04,0.01,100,500
7.87267541885376,0.04,0.01,100,500
7.898293495178223,0.04,0.01,100,500
7.915393829345703,0.04,0.01,100,500
7.928118705749512,0.04,0.01,100,500
7.940744876861572,0.04,0.01,100,500
7.954942226409912,0.04,0.01,100,500
7.978203296661377,0.04,0.01,100,500
7.9997687339782715,0.04,0.01,100,500
8.016340255737305,0.04,0.01,100,500
8.045198440551758,0.04,0.01,100,500
8.062987327575684,0.04,0.01,100,500
8.081244468688965,0.04,0.01,100,500
8.095553398132324,0.04,0.01,100,500
8.110692977905273,0.04,0.01,100,500
8.140063285827637,0.04,0.01,100,500
8.155961990356445,0.04,0.01,100,500
8.171221733093262,0.04,0.01,100,500
8.192771911621094,0.04,0.01,100,500
8.214034080505371,0.04,0.01,100,500
8.231550216674805,0.04,0.01,100,500
8.253946304321289,0.04,0.01,100,500
8.271430969238281,0.04,0.01,100,500
8.291396141052246,0.04,0.01,100,500
8.304200172424316,0.04,0.01,100,500
8.324874877929688,0.04,0.01,100,500
8.343521118164062,0.04,0.01,100,500
8.3683443069458,0.04,0.01,100,500
8.38794231414795,0.04,0.01,100,500
8.412689208984375,0.04,0.01,100,500
8.422713279724121,0.04,0.01,100,500
8.44134521484375,0.04,0.01,100,500
8.457494735717773,0.04,0.01,100,500
8.470768928527832,0.04,0.01,100,500
8.493142127990723,0.04,0.01,100,500
8.512863159179688,0.04,0.01,100,500
8.528353691101074,0.04,0.01,100,500
8.547639846801758,0.04,0.01,100,500
8.559569358825684,0.04,0.01,100,500
8.581087112426758,0.04,0.01,100,500
8.596020698547363,0.04,0.01,100,500
8.610980033874512,0.04,0.01,100,500
8.631361961364746,0.04,0.01,100,500
8.647072792053223,0.04,0.01,100,500
8.66850757598877,0.04,0.01,100,500
8.685566902160645,0.04,0.01,100,500
8.701942443847656,0.04,0.01,100,500
8.72462272644043,0.04,0.01,100,500
8.746583938598633,0.04,0.01,100,500
8.756019592285156,0.04,0.01,100,500
8.779415130615234,0.04,0.01,100,500
8.787343978881836,0.04,0.01,100,500
8.803203582763672,0.04,0.01,100,500
8.820423126220703,0.04,0.01,100,500
8.836946487426758,0.04,0.01,100,500
8.855344772338867,0.04,0.01,100,500
8.881819725036621,0.04,0.01,100,500
8.905320167541504,0.04,0.01,100,500
8.930028915405273,0.04,0.01,100,500
8.949707984924316,0.04,0.01,100,500
8.971293449401855,0.04,0.01,100,500
8.996286392211914,0.04,0.01,100,500
9.013117790222168,0.04,0.01,100,500
9.034049987792969,0.04,0.01,100,500
9.051034927368164,0.04,0.01,100,500
9.070015907287598,0.04,0.01,100,500
9.085392951965332,0.04,0.01,100,500
9.100164413452148,0.04,0.01,100,500
9.121246337890625,0.04,0.01,100,500
9.147954940795898,0.04,0.01,100,500
9.171748161315918,0.04,0.01,100,500
9.189841270446777,0.04,0.01,100,500
9.20348072052002,0.04,0.01,100,500
9.227011680603027,0.04,0.01,100,500
9.243433952331543,0.04,0.01,100,500
9.26236629486084,0.04,0.01,100,500
9.28355598449707,0.04,0.01,100,500
9.310524940490723,0.04,0.01,100,500
9.33322811126709,0.04,0.01,100,500
9.351045608520508,0.04,0.01,100,500
9.368620872497559,0.04,0.01,100,500
9.381468772888184,0.04,0.01,100,500
9.402766227722168,0.04,0.01,100,500
9.41766357421875,0.04,0.01,100,500
9.440755844116211,0.04,0.01,100,500
9.458243370056152,0.04,0.01,100,500
9.484888076782227,0.04,0.01,100,500
9.511085510253906,0.04,0.01,100,500
9.532388687133789,0.04,0.01,100,500
9.555998802185059,0.04,0.01,100,500
9.575221061706543,0.04,0.01,100,500
9.590072631835938,0.04,0.01,100,500
9.609220504760742,0.04,0.01,100,500
9.624760627746582,0.04,0.01,100,500
9.648455619812012,0.04,0.01,100,500
9.661900520324707,0.04,0.01,100,500
9.685467720031738,0.04,0.01,100,500
9.708292007446289,0.04,0.01,100,500
9.723819732666016,0.04,0.01,100,500
9.746329307556152,0.04,0.01,100,500
9.770842552185059,0.04,0.01,100,500
9.794898986816406,0.04,0.01,100,500
9.820877075195312,0.04,0.01,100,500
9.834007263183594,0.04,0.01,100,500
9.851644515991211,0.04,0.01,100,500
9.860087394714355,0.04,0.01,100,500
9.881926536560059,0.04,0.01,100,500
9.896073341369629,0.04,0.01,100,500
9.9163818359375,0.04,0.01,100,500
9.93214225769043,0.04,0.01,100,500
9.95099925994873,0.04,0.01,100,500
9.972602844238281,0.04,0.01,100,500
9.996828079223633,0.04,0.01,100,500
10.013256072998047,0.04,0.01,100,500
10.031981468200684,0.04,0.01,100,500
10.054130554199219,0.04,0.01,100,500
10.078559875488281,0.04,0.01,100,500
10.097469329833984,0.04,0.01,100,500
10.113088607788086,0.04,0.01,100,500
10.1361083984375,0.04,0.01,100,500
10.149164199829102,0.04,0.01,100,500
10.165825843811035,0.04,0.01,100,500
10.186328887939453,0.04,0.01,100,500
10.199341773986816,0.04,0.01,100,500
10.216361045837402,0.04,0.01,100,500
10.232941627502441,0.04,0.01,100,500
10.243477821350098,0.04,0.01,100,500
10.257803916931152,0.04,0.01,100,500
10.268094062805176,0.04,0.01,100,500
10.300206184387207,0.04,0.01,100,500
10.307741165161133,0.04,0.01,100,500
10.329695701599121,0.04,0.01,100,500
10.349793434143066,0.04,0.01,100,500
10.372007369995117,0.04,0.01,100,500
10.387707710266113,0.04,0.01,100,500
10.407033920288086,0.04,0.01,100,500
10.422472953796387,0.04,0.01,100,500
10.448429107666016,0.04,0.01,100,500
10.47989273071289,0.04,0.01,100,500
10.498394012451172,0.04,0.01,100,500
10.52136516571045,0.04,0.01,100,500
10.54012680053711,0.04,0.01,100,500
10.56332778930664,0.04,0.01,100,500
10.582292556762695,0.04,0.01,100,500
10.599517822265625,0.04,0.01,100,500
10.617751121520996,0.04,0.01,100,500
10.641071319580078,0.04,0.01,100,500
10.668120384216309,0.04,0.01,100,500
10.694738388061523,0.04,0.01,100,500
10.71511173248291,0.04,0.01,100,500
10.73088550567627,0.04,0.01,100,500
10.74830436706543,0.04,0.01,100,500
10.769857406616211,0.04,0.01,100,500
10.785913467407227,0.04,0.01,100,500
10.811370849609375,0.04,0.01,100,500
10.832671165466309,0.04,0.01,100,500
10.853307723999023,0.04,0.01,100,500
10.866703987121582,0.04,0.01,100,500
10.882101058959961,0.04,0.01,100,500
10.900344848632812,0.04,0.01,100,500
10.924853324890137,0.04,0.01,100,500
10.947015762329102,0.04,0.01,100,500
10.975019454956055,0.04,0.01,100,500
11.002132415771484,0.04,0.01,100,500
11.028518676757812,0.04,0.01,100,500
11.041457176208496,0.04,0.01,100,500
11.065129280090332,0.04,0.01,100,500
11.085516929626465,0.04,0.01,100,500
11.103585243225098,0.04,0.01,100,500
11.124162673950195,0.04,0.01,100,500
11.143798828125,0.04,0.01,100,500
11.16684341430664,0.04,0.01,100,500
11.189972877502441,0.04,0.01,100,500
11.210524559020996,0.04,0.01,100,500
11.223932266235352,0.04,0.01,100,500
11.242294311523438,0.04,0.01,100,500
11.273080825805664,0.04,0.01,100,500
11.291619300842285,0.04,0.01,100,500
11.308350563049316,0.04,0.01,100,500
11.331500053405762,0.04,0.01,100,500
11.350842475891113,0.04,0.01,100,500
11.377492904663086,0.04,0.01,100,500
11.39467716217041,0.04,0.01,100,500
11.411640167236328,0.04,0.01,100,500
11.43513011932373,0.04,0.01,100,500
11.45378303527832,0.04,0.01,100,500
11.482624053955078,0.04,0.01,100,500
11.503159523010254,0.04,0.01,100,500
11.520156860351562,0.04,0.01,100,500
11.541008949279785,0.04,0.01,100,500
11.562129020690918,0.04,0.01,100,500
11.582797050476074,0.04,0.01,100,500
11.600238800048828,0.04,0.01,100,500
11.61772632598877,0.04,0.01,100,500
11.638248443603516,0.04,0.01,100,500
11.655874252319336,0.04,0.01,100,500
11.682330131530762,0.04,0.01,100,500
11.70589542388916,0.04,0.01,100,500
11.722521781921387,0.04,0.01,100,500
11.741388320922852,0.04,0.01,100,500
11.757468223571777,0.04,0.01,100,500
11.777148246765137,0.04,0.01,100,500
11.793294906616211,0.04,0.01,100,500
11.822944641113281,0.04,0.01,100,500
11.84578800201416,0.04,0.01,100,500
11.866904258728027,0.04,0.01,100,500
11.889678955078125,0.04,0.01,100,500
11.908040046691895,0.04,0.01,100,500
11.92547607421875,0.04,0.01,100,500
11.941437721252441,0.04,0.01,100,500
11.96068000793457,0.04,0.01,100,500
11.981223106384277,0.04,0.01,100,500
11.996844291687012,0.04,0.01,100,500
12.011457443237305,0.04,0.01,100,500
12.031235694885254,0.04,0.01,100,500
12.046952247619629,0.04,0.01,100,500
12.064370155334473,0.04,0.01,100,500
12.074357032775879,0.04,0.01,100,500
12.096745491027832,0.04,0.01,100,500
12.111044883728027,0.04,0.01,100,500
12.133307456970215,0.04,0.01,100,500
12.154143333435059,0.04,0.01,100,500
12.170295715332031,0.04,0.01,100,500
12.185713768005371,0.04,0.01,100,500
12.207770347595215,0.04,0.01,100,500
12.221451759338379,0.04,0.01,100,500
12.239469528198242,0.04,0.01,100,500
12.262825012207031,0.04,0.01,100,500
12.282750129699707,0.04,0.01,100,500
12.313885688781738,0.04,0.01,100,500
12.333990097045898,0.04,0.01,100,500
12.35014820098877,0.04,0.01,100,500
12.365432739257812,0.04,0.01,100,500
12.383672714233398,0.04,0.01,100,500
12.40347671508789,0.04,0.01,100,500
12.428936004638672,0.04,0.01,100,500
12.44737720489502,0.04,0.01,100,500
12.471887588500977,0.04,0.01,100,500
12.488113403320312,0.04,0.01,100,500
12.509233474731445,0.04,0.01,100,500
12.526040077209473,0.04,0.01,100,500
12.54669189453125,0.04,0.01,100,500
12.568228721618652,0.04,0.01,100,500
12.5922269821167,0.04,0.01,100,500
12.608373641967773,0.04,0.01,100,500
12.62804889678955,0.04,0.01,100,500
12.647777557373047,0.04,0.01,100,500
12.657533645629883,0.04,0.01,100,500
12.675302505493164,0.04,0.01,100,500
12.695443153381348,0.04,0.01,100,500
12.716179847717285,0.04,0.01,100,500
12.745939254760742,0.04,0.01,100,500
12.763184547424316,0.04,0.01,100,500
12.780920028686523,0.04,0.01,100,500
12.792991638183594,0.04,0.01,100,500
12.81886100769043,0.04,0.01,100,500
12.836999893188477,0.04,0.01,100,500
12.858206748962402,0.04,0.01,100,500
12.8739595413208,0.04,0.01,100,500
12.88630485534668,0.04,0.01,100,500
12.901132583618164,0.04,0.01,100,500
3.996936321258545,0.04,0.01,500,500
3.99965500831604,0.04,0.01,500,500
3.996870279312134,0.04,0.01,500,500
3.9987733364105225,0.04,0.01,500,500
4.002997398376465,0.04,0.01,500,500
3.9990670680999756,0.04,0.01,500,500
4.00248384475708,0.04,0.01,500,500
4.004453659057617,0.04,0.01,500,500
4.0077948570251465,0.04,0.01,500,500
4.010003566741943,0.04,0.01,500,500
4.0098161697387695,0.04,0.01,500,500
4.0075883865356445,0.04,0.01,500,500
4.006710052490234,0.04,0.01,500,500
4.006415843963623,0.04,0.01,500,500
4.0103254318237305,0.04,0.01,500,500
4.012734413146973,0.04,0.01,500,500
4.0108489990234375,0.04,0.01,500,500
4.015133857727051,0.04,0.01,500,500
4.016654014587402,0.04,0.01,500,500
4.019027233123779,0.04,0.01,500,500
4.01892614364624,0.04,0.01,500,500
4.017176628112793,0.04,0.01,500,500
4.018100738525391,0.04,0.01,500,500
4.017502307891846,0.04,0.01,500,500
4.023508548736572,0.04,0.01,500,500
4.022307395935059,0.04,0.01,500,500
4.020758152008057,0.04,0.01,500,500
4.0276641845703125,0.04,0.01,500,500
4.027044296264648,0.04,0.01,500,500
4.03196907043457,0.04,0.01,500,500
4.0371832847595215,0.04,0.01,500,500
4.041848182678223,0.04,0.01,500,500
4.039755344390869,0.04,0.01,500,500
4.039571285247803,0.04,0.01,500,500
4.038918972015381,0.04,0.01,500,500
4.041611194610596,0.04,0.01,500,500
4.047511100769043,0.04,0.01,500,500
4.050943851470947,0.04,0.01,500,500
4.04884672164917,0.04,0.01,500,500
4.0457377433776855,0.04,0.01,500,500
4.046841621398926,0.04,0.01,500,500
4.045253276824951,0.04,0.01,500,500
4.0493974685668945,0.04,0.01,500,500
4.050135135650635,0.04,0.01,500,500
4.055973529815674,0.04,0.01,500,500
4.059641361236572,0.04,0.01,500,500
4.065654754638672,0.04,0.01,500,500
4.070195198059082,0.04,0.01,500,500
4.069806098937988,0.04,0.01,500,500
4.0716986656188965,0.04,0.01,500,500
4.079679489135742,0.04,0.01,500,500
4.083633899688721,0.04,0.01,500,500
4.0880866050720215,0.04,0.01,500,500
4.08853816986084,0.04,0.01,500,500
4.091731071472168,0.04,0.01,500,500
4.096610069274902,0.04,0.01,500,500
4.099631309509277,0.04,0.01,500,500
4.103606700897217,0.04,0.01,500,500
4.103729248046875,0.04,0.01,500,500
4.108160018920898,0.04,0.01,500,500
4.109604358673096,0.04,0.01,500,500
4.114266872406006,0.04,0.01,500,500
4.121076583862305,0.04,0.01,500,500
4.1290388107299805,0.04,0.01,500,500
4.131569862365723,0.04,0.01,500,500
4.137848854064941,0.04,0.01,500,500
4.1420722007751465,0.04,0.01,500,500
4.14763069152832,0.04,0.01,500,500
4.149613380432129,0.04,0.01,500,500
4.153727054595947,0.04,0.01,500,500
4.160698413848877,0.04,0.01,500,500
4.161945819854736,0.04,0.01,500,500
4.16628360748291,0.04,0.01,500,500
4.170725345611572,0.04,0.01,500,500
4.1780924797058105,0.04,0.01,500,500
4.183252334594727,0.04,0.01,500,500
4.189004898071289,0.04,0.01,500,500
4.192840099334717,0.04,0.01,500,500
4.1974687576293945,0.04,0.01,500,500
4.203535079956055,0.04,0.01,500,500
4.204401969909668,0.04,0.01,500,500
4.209071159362793,0.04,0.01,500,500
4.213561534881592,0.04,0.01,500,500
4.217702865600586,0.04,0.01,500,500
4.221446990966797,0.04,0.01,500,500
4.227186679840088,0.04,0.01,500,500
4.235604286193848,0.04,0.01,500,500
4.236853122711182,0.04,0.01,500,500
4.237901210784912,0.04,0.01,500,500
4.244794845581055,0.04,0.01,500,500
4.25257682800293,0.04,0.01,500,500
4.255337715148926,0.04,0.01,500,500
4.258734226226807,0.04,0.01,500,500
4.266793727874756,0.04,0.01,500,500
4.272421360015869,0.04,0.01,500,500
4.276750087738037,0.04,0.01,500,500
4.283447742462158,0.04,0.01,500,500
4.28830623626709,0.04,0.01,500,500
4.294928550720215,0.04,0.01,500,500
4.303704261779785,0.04,0.01,500,500
4.307106971740723,0.04,0.01,500,500
4.314905166625977,0.04,0.01,500,500
4.320204734802246,0.04,0.01,500,500
4.325965404510498,0.04,0.01,500,500
4.326981067657471,0.04,0.01,500,500
4.336774826049805,0.04,0.01,500,500
4.340207576751709,0.04,0.01,500,500
4.346980094909668,0.04,0.01,500,500
4.351840972900391,0.04,0.01,500,500
4.359931468963623,0.04,0.01,500,500
4.361896991729736,0.04,0.01,500,500
4.370827674865723,0.04,0.01,500,500
4.377328872680664,0.04,0.01,500,500
4.384147644042969,0.04,0.01,500,500
4.392083644866943,0.04,0.01,500,500
4.398460865020752,0.04,0.01,500,500
4.403438568115234,0.04,0.01,500,500
4.408719539642334,0.04,0.01,500,500
4.416163444519043,0.04,0.01,500,500
4.423789978027344,0.04,0.01,500,500
4.429520606994629,0.04,0.01,500,500
4.436104774475098,0.04,0.01,500,500
4.438565731048584,0.04,0.01,500,500
4.441827774047852,0.04,0.01,500,500
4.450467109680176,0.04,0.01,500,500
4.454232215881348,0.04,0.01,500,500
4.4598774909973145,0.04,0.01,500,500
4.464632511138916,0.04,0.01,500,500
4.470315933227539,0.04,0.01,500,500
4.479946613311768,0.04,0.01,500,500
4.487326145172119,0.04,0.01,500,500
4.494013786315918,0.04,0.01,500,500
4.500622749328613,0.04,0.01,500,500
4.508174419403076,0.04,0.01,500,500
4.513086795806885,0.04,0.01,500,500
4.5199294090271,0.04,0.01,500,500
4.525514125823975,0.04,0.01,500,500
4.529256343841553,0.04,0.01,500,500
4.538079738616943,0.04,0.01,500,500
4.552273750305176,0.04,0.01,500,500
4.5601725578308105,0.04,0.01,500,500
4.569642543792725,0.04,0.01,500,500
4.575458526611328,0.04,0.01,500,500
4.587782382965088,0.04,0.01,500,500
4.598254203796387,0.04,0.01,500,500
4.611764430999756,0.04,0.01,500,500
4.620354652404785,0.04,0.01,500,500
4.630383491516113,0.04,0.01,500,500
4.637362003326416,0.04,0.01,500,500
4.646053314208984,0.04,0.01,500,500
4.651618957519531,0.04,0.01,500,500
4.662729740142822,0.04,0.01,500,500
4.674861907958984,0.04,0.01,500,500
4.6848320960998535,0.04,0.01,500,500
4.695697784423828,0.04,0.01,500,500
4.702702522277832,0.04,0.01,500,500
4.713505268096924,0.04,0.01,500,500
4.717596054077148,0.04,0.01,500,500
4.72212028503418,0.04,0.01,500,500
4.728963851928711,0.04,0.01,500,500
4.741698265075684,0.04,0.01,500,500
4.747957229614258,0.04,0.01,500,500
4.755978584289551,0.04,0.01,500,500
4.764366626739502,0.04,0.01,500,500
4.776737689971924,0.04,0.01,500,500
4.78093957901001,0.04,0.01,500,500
4.787060260772705,0.04,0.01,500,500
4.798154830932617,0.04,0.01,500,500
4.806802749633789,0.04,0.01,500,500
4.815737247467041,0.04,0.01,500,500
4.822085380554199,0.04,0.01,500,500
4.827639579772949,0.04,0.01,500,500
4.834266185760498,0.04,0.01,500,500
4.846994876861572,0.04,0.01,500,500
4.853464126586914,0.04,0.01,500,500
4.860147953033447,0.04,0.01,500,500
4.86618709564209,0.04,0.01,500,500
4.871310234069824,0.04,0.01,500,500
4.880774021148682,0.04,0.01,500,500
4.8941826820373535,0.04,0.01,500,500
4.900059223175049,0.04,0.01,500,500
4.905710220336914,0.04,0.01,500,500
4.91640043258667,0.04,0.01,500,500
4.920126914978027,0.04,0.01,500,500
4.9297285079956055,0.04,0.01,500,500
4.935577392578125,0.04,0.01,500,500
4.941994667053223,0.04,0.01,500,500
4.951180458068848,0.04,0.01,500,500
4.958855628967285,0.04,0.01,500,500
4.96331787109375,0.04,0.01,500,500
4.9724225997924805,0.04,0.01,500,500
4.980368137359619,0.04,0.01,500,500
4.993672847747803,0.04,0.01,500,500
5.005257606506348,0.04,0.01,500,500
5.012814521789551,0.04,0.01,500,500
