M,T,K,epsilon,result
100,0.5,3,0.5,0.05
100,0.5,5,0.5,0.06
100,0.65,3,0.65,0.07
100,0.65,5,0.65,0.06
100,0.75,3,0.75,0.08
100,0.75,5,0.75,0.04
1000,0.5,3,0.5,0.06
1000,0.5,5,0.5,0.08
1000,0.65,3,0.65,0.06
1000,0.65,5,0.65,0.07
1000,0.75,3,0.75,0.07
1000,0.75,5,0.75,0.05
